Id,SalePrice
1951,141250.0
1952,146250.0
1953,141250.0
1954,138750.0
1955,181250.0
1956,261250.0
1957,138750.0
1958,176250.0
1959,143750.0
1960,136250.0
1961,128750.0
1962,146250.0
1963,141250.0
1964,141250.0
1965,128750.0
1966,148750.0
1967,326250.0
1968,128750.0
1969,326250.0
1970,216250.0
1971,156250.0
1972,216250.0
1973,216250.0
1974,216250.0
1975,236250.0
1976,326250.0
1977,326250.0
1978,216250.0
1979,128750.0
1980,128750.0
1981,128750.0
1982,128750.0
1983,128750.0
1984,148750.0
1985,128750.0
1986,141250.0
1987,188750.0
1988,181250.0
1989,216250.0
1990,216250.0
1991,128750.0
1992,181250.0
1993,178750.0
1994,178750.0
1995,216250.0
1996,191250.0
1997,216250.0
1998,291250.0
1999,291250.0
2000,178750.0
2001,261250.0
2002,178750.0
2003,346250.0
2004,306250.0
2005,138750.0
2006,251250.0
2007,251250.0
2008,173750.0
2009,128750.0
2010,238750.0
2011,83750.0
2012,238750.0
2013,238750.0
2014,146250.0
2015,161250.0
2016,238750.0
2017,146250.0
2018,128750.0
2019,138750.0
2020,91250.0
2021,161250.0
2022,146250.0
2023,128750.0
2024,156250.0
2025,323750.0
2026,173750.0
2027,173750.0
2028,173750.0
2029,173750.0
2030,251250.0
2031,251250.0
2032,251250.0
2033,251250.0
2034,173750.0
2035,251250.0
2036,173750.0
2037,173750.0
2038,173750.0
2039,128750.0
2040,121250.0
2041,128750.0
2042,251250.0
2043,156250.0
2044,156250.0
2045,128750.0
2046,143750.0
2047,138750.0
2048,128750.0
2049,143750.0
2050,138750.0
2051,156250.0
2052,121250.0
2053,143750.0
2054,141250.0
2055,141250.0
2056,141250.0
2057,143750.0
2058,121250.0
2059,128750.0
2060,156250.0
2061,138750.0
2062,141250.0
2063,108750.0
2064,128750.0
2065,86250.0
2066,161250.0
2067,111250.0
2068,143750.0
2069,91250.0
2070,108750.0
2071,108750.0
2072,108750.0
2073,128750.0
2074,128750.0
2075,136250.0
2076,178750.0
2077,108750.0
2078,146250.0
2079,143750.0
2080,108750.0
2081,108750.0
2082,143750.0
2083,121250.0
2084,108750.0
2085,156250.0
2086,91250.0
2087,141250.0
2088,91250.0
2089,141250.0
2090,108750.0
2091,143750.0
2092,201250.0
2093,91250.0
2094,108750.0
2095,143750.0
2096,91250.0
2097,108750.0
2098,181250.0
2099,91250.0
2100,111250.0
2101,143750.0
2102,143750.0
2103,108750.0
2104,143750.0
2105,108750.0
2106,91250.0
2107,86250.0
2108,108750.0
2109,141250.0
2110,158750.0
2111,118750.0
2112,158750.0
2113,158750.0
2114,141250.0
2115,141250.0
2116,238750.0
2117,128750.0
2118,143750.0
2119,276250.0
2120,116250.0
2121,108750.0
2122,146250.0
2123,91250.0
2124,141250.0
2125,143750.0
2126,173750.0
2127,161250.0
2128,108750.0
2129,118750.0
2130,108750.0
2131,201250.0
2132,138750.0
2133,141250.0
2134,141250.0
2135,108750.0
2136,143750.0
2137,91250.0
2138,138750.0
2139,141250.0
2140,128750.0
2141,146250.0
2142,143750.0
2143,128750.0
2144,176250.0
2145,138750.0
2146,108750.0
2147,128750.0
2148,138750.0
2149,121250.0
2150,136250.0
2151,141250.0
2152,128750.0
2153,156250.0
2154,91250.0
2155,138750.0
2156,156250.0
2157,191250.0
2158,238750.0
2159,238750.0
2160,216250.0
2161,246250.0
2162,156250.0
2163,156250.0
2164,238750.0
2165,128750.0
2166,276250.0
2167,173750.0
2168,156250.0
2169,236250.0
2170,161250.0
2171,176250.0
2172,143750.0
2173,156250.0
2174,178750.0
2175,216250.0
2176,296250.0
2177,216250.0
2178,323750.0
2179,141250.0
2180,143750.0
2181,323750.0
2182,136250.0
2183,323750.0
2184,143750.0
2185,116250.0
2186,146250.0
2187,141250.0
2188,143750.0
2189,323750.0
2190,143750.0
2191,143750.0
2192,91250.0
2193,108750.0
2194,138750.0
2195,161250.0
2196,276250.0
2197,108750.0
2198,146250.0
2199,143750.0
2200,156250.0
2201,128750.0
2202,158750.0
2203,238750.0
2204,141250.0
2205,141250.0
2206,156250.0
2207,276250.0
2208,158750.0
2209,108750.0
2210,141250.0
2211,158750.0
2212,141250.0
2213,83750.0
2214,201250.0
2215,108750.0
2216,108750.0
2217,91250.0
2218,91250.0
2219,91250.0
2220,118750.0
2221,276250.0
2222,276250.0
2223,176250.0
2224,201250.0
2225,143750.0
2226,191250.0
2227,128750.0
2228,238750.0
2229,238750.0
2230,216250.0
2231,238750.0
2232,176250.0
2233,141250.0
2234,203750.0
2235,203750.0
2236,238750.0
2237,203750.0
2238,143750.0
2239,118750.0
2240,141250.0
2241,128750.0
2242,141250.0
2243,141250.0
2244,121250.0
2245,141250.0
2246,128750.0
2247,83750.0
2248,146250.0
2249,136250.0
2250,136250.0
2251,131250.0
2252,136250.0
2253,238750.0
2254,143750.0
2255,176250.0
2256,191250.0
2257,346250.0
2258,191250.0
2259,191250.0
2260,118750.0
2261,128750.0
2262,238750.0
2263,346250.0
2264,156250.0
2265,86250.0
2266,238750.0
2267,238750.0
2268,326250.0
2269,176250.0
2270,178750.0
2271,136250.0
2272,261250.0
2273,143750.0
2274,181250.0
2275,146250.0
2276,146250.0
2277,128750.0
2278,141250.0
2279,181250.0
2280,116250.0
2281,181250.0
2282,181250.0
2283,141250.0
2284,141250.0
2285,148750.0
2286,136250.0
2287,326250.0
2288,306250.0
2289,326250.0
2290,306250.0
2291,216250.0
2292,326250.0
2293,326250.0
2294,216250.0
2295,306250.0
2296,323750.0
2297,216250.0
2298,276250.0
2299,216250.0
2300,326250.0
2301,326250.0
2302,326250.0
2303,326250.0
2304,216250.0
2305,148750.0
2306,148750.0
2307,128750.0
2308,138750.0
2309,128750.0
2310,128750.0
2311,128750.0
2312,178750.0
2313,178750.0
2314,178750.0
2315,181250.0
2316,216250.0
2317,161250.0
2318,181250.0
2319,181250.0
2320,136250.0
2321,128750.0
2322,158750.0
2323,181250.0
2324,216250.0
2325,181250.0
2326,216250.0
2327,216250.0
2328,216250.0
2329,181250.0
2330,181250.0
2331,291250.0
2332,268750.0
2333,291250.0
2334,216250.0
2335,291250.0
2336,121250.0
2337,138750.0
2338,138750.0
2339,176250.0
2340,306250.0
2341,138750.0
2342,306250.0
2343,138750.0
2344,306250.0
2345,216250.0
2346,251250.0
2347,251250.0
2348,251250.0
2349,251250.0
2350,251250.0
2351,251250.0
2352,251250.0
2353,141250.0
2354,83750.0
2355,83750.0
2356,158750.0
2357,238750.0
2358,158750.0
2359,128750.0
2360,128750.0
2361,178750.0
2362,158750.0
2363,158750.0
2364,158750.0
2365,251250.0
2366,173750.0
2367,173750.0
2368,173750.0
2369,173750.0
2370,173750.0
2371,251250.0
2372,173750.0
2373,173750.0
2374,238750.0
2375,156250.0
2376,238750.0
2377,128750.0
2378,178750.0
2379,186250.0
2380,156250.0
2381,156250.0
2382,156250.0
2383,136250.0
2384,136250.0
2385,128750.0
2386,141250.0
2387,143750.0
2388,143750.0
2389,138750.0
2390,128750.0
2391,121250.0
2392,178750.0
2393,146250.0
2394,158750.0
2395,121250.0
2396,146250.0
2397,156250.0
2398,156250.0
2399,91250.0
2400,161250.0
2401,141250.0
2402,121250.0
2403,143750.0
2404,146250.0
2405,141250.0
2406,181250.0
2407,136250.0
2408,178750.0
2409,141250.0
2410,141250.0
2411,108750.0
2412,136250.0
2413,141250.0
2414,323750.0
2415,143750.0
2416,108750.0
2417,133750.0
2418,128750.0
2419,148750.0
2420,121250.0
2421,138750.0
2422,128750.0
2423,108750.0
2424,201250.0
2425,138750.0
2426,201250.0
2427,108750.0
2428,146250.0
2429,146250.0
2430,136250.0
2431,141250.0
2432,128750.0
2433,156250.0
2434,108750.0
2435,141250.0
2436,198750.0
2437,128750.0
2438,176250.0
2439,158750.0
2440,141250.0
2441,91250.0
2442,108750.0
2443,141250.0
2444,181250.0
2445,91250.0
2446,108750.0
2447,91250.0
2448,173750.0
2449,138750.0
2450,108750.0
2451,141250.0
2452,108750.0
2453,116250.0
2454,201250.0
2455,91250.0
2456,118750.0
2457,116250.0
2458,141250.0
2459,141250.0
2460,141250.0
2461,121250.0
2462,116250.0
2463,108750.0
2464,108750.0
2465,158750.0
2466,178750.0
2467,91250.0
2468,91250.0
2469,91250.0
2470,141250.0
2471,156250.0
2472,108750.0
2473,141250.0
2474,323750.0
2475,158750.0
2476,91250.0
2477,156250.0
2478,141250.0
2479,108750.0
2480,146250.0
2481,128750.0
2482,138750.0
2483,143750.0
2484,128750.0
2485,128750.0
2486,276250.0
2487,128750.0
2488,108750.0
2489,176250.0
2490,128750.0
2491,91250.0
2492,128750.0
2493,138750.0
2494,201250.0
2495,91250.0
2496,141250.0
2497,136250.0
2498,238750.0
2499,91250.0
2500,276250.0
2501,136250.0
2502,91250.0
2503,86250.0
2504,141250.0
2505,138750.0
2506,223750.0
2507,306250.0
2508,223750.0
2509,323750.0
2510,246250.0
2511,193750.0
2512,213750.0
2513,128750.0
2514,278750.0
2515,146250.0
2516,121250.0
2517,138750.0
2518,276250.0
2519,236250.0
2520,323750.0
2521,178750.0
2522,256250.0
2523,158750.0
2524,121250.0
2525,323750.0
2526,143750.0
2527,128750.0
2528,128750.0
2529,121250.0
2530,121250.0
2531,323750.0
2532,236250.0
2533,163750.0
2534,128750.0
2535,323750.0
2536,141250.0
2537,276250.0
2538,203750.0
2539,193750.0
2540,163750.0
2541,176250.0
2542,163750.0
2543,128750.0
2544,158750.0
2545,108750.0
2546,141250.0
2547,138750.0
2548,143750.0
2549,138750.0
2550,161250.0
2551,141250.0
2552,128750.0
2553,143750.0
2554,143750.0
2555,158750.0
2556,176250.0
2557,108750.0
2558,161250.0
2559,143750.0
2560,158750.0
2561,143750.0
2562,91250.0
2563,108750.0
2564,158750.0
2565,156250.0
2566,116250.0
2567,181250.0
2568,128750.0
2569,146250.0
2570,121250.0
2571,176250.0
2572,276250.0
2573,158750.0
2574,236250.0
2575,108750.0
2576,108750.0
2577,83750.0
2578,108750.0
2579,111250.0
2580,143750.0
2581,108750.0
2582,108750.0
2583,276250.0
2584,158750.0
2585,201250.0
2586,141250.0
2587,191250.0
2588,323750.0
2589,136250.0
2590,128750.0
2591,121250.0
2592,238750.0
2593,238750.0
2594,146250.0
2595,203750.0
2596,203750.0
2597,203750.0
2598,346250.0
2599,326250.0
2600,323750.0
2601,128750.0
2602,141250.0
2603,141250.0
2604,83750.0
2605,141250.0
2606,143750.0
2607,276250.0
2608,201250.0
2609,156250.0
2610,83750.0
2611,91250.0
2612,143750.0
2613,143750.0
2614,146250.0
2615,128750.0
2616,156250.0
2617,141250.0
2618,138750.0
2619,121250.0
2620,181250.0
2621,191250.0
2622,216250.0
2623,238750.0
2624,238750.0
2625,306250.0
2626,146250.0
2627,128750.0
2628,238750.0
2629,238750.0
2630,238750.0
2631,501250.0
2632,238750.0
2633,238750.0
2634,238750.0
2635,136250.0
2636,186250.0
2637,141250.0
2638,178750.0
2639,181250.0
2640,138750.0
2641,146250.0
2642,181250.0
2643,141250.0
2644,138750.0
2645,141250.0
2646,141250.0
2647,141250.0
2648,156250.0
2649,141250.0
2650,128750.0
2651,148750.0
2652,138750.0
2653,326250.0
2654,138750.0
2655,276250.0
2656,216250.0
2657,138750.0
2658,306250.0
2659,216250.0
2660,216250.0
2661,326250.0
2662,268750.0
2663,216250.0
2664,128750.0
2665,138750.0
2666,138750.0
2667,178750.0
2668,178750.0
2669,181250.0
2670,216250.0
2671,181250.0
2672,128750.0
2673,128750.0
2674,141250.0
2675,128750.0
2676,181250.0
2677,181250.0
2678,346250.0
2679,291250.0
2680,216250.0
2681,291250.0
2682,176250.0
2683,156250.0
2684,143750.0
2685,128750.0
2686,138750.0
2687,176250.0
2688,138750.0
2689,251250.0
2690,138750.0
2691,251250.0
2692,83750.0
2693,238750.0
2694,83750.0
2695,238750.0
2696,238750.0
2697,158750.0
2698,161250.0
2699,128750.0
2700,128750.0
2701,158750.0
2702,158750.0
2703,143750.0
2704,138750.0
2705,186250.0
2706,141250.0
2707,158750.0
2708,143750.0
2709,91250.0
2710,136250.0
2711,161250.0
2712,276250.0
2713,173750.0
2714,173750.0
2715,251250.0
2716,251250.0
2717,173750.0
2718,173750.0
2719,141250.0
2720,156250.0
2721,138750.0
2722,128750.0
2723,138750.0
2724,138750.0
2725,141250.0
2726,128750.0
2727,128750.0
2728,128750.0
2729,176250.0
2730,143750.0
2731,143750.0
2732,138750.0
2733,138750.0
2734,138750.0
2735,108750.0
2736,138750.0
2737,108750.0
2738,143750.0
2739,141250.0
2740,178750.0
2741,138750.0
2742,108750.0
2743,141250.0
2744,176250.0
2745,121250.0
2746,108750.0
2747,136250.0
2748,141250.0
2749,156250.0
2750,161250.0
2751,156250.0
2752,261250.0
2753,181250.0
2754,131250.0
2755,108750.0
2756,108750.0
2757,91250.0
2758,116250.0
2759,141250.0
2760,116250.0
2761,146250.0
2762,141250.0
2763,141250.0
2764,156250.0
2765,238750.0
2766,141250.0
2767,91250.0
2768,143750.0
2769,148750.0
2770,143750.0
2771,146250.0
2772,83750.0
2773,141250.0
2774,141250.0
2775,91250.0
2776,141250.0
2777,141250.0
2778,91250.0
2779,143750.0
2780,91250.0
2781,108750.0
2782,141250.0
2783,156250.0
2784,108750.0
2785,176250.0
2786,108750.0
2787,116250.0
2788,108750.0
2789,158750.0
2790,143750.0
2791,161250.0
2792,91250.0
2793,86250.0
2794,323750.0
2795,116250.0
2796,108750.0
2797,141250.0
2798,156250.0
2799,108750.0
2800,91250.0
2801,108750.0
2802,138750.0
2803,141250.0
2804,128750.0
2805,91250.0
2806,158750.0
2807,128750.0
2808,146250.0
2809,128750.0
2810,138750.0
2811,128750.0
2812,138750.0
2813,143750.0
2814,143750.0
2815,91250.0
2816,128750.0
2817,128750.0
2818,141250.0
2819,156250.0
2820,121250.0
2821,91250.0
2822,158750.0
2823,146250.0
2824,141250.0
2825,156250.0
2826,146250.0
2827,116250.0
2828,158750.0
2829,143750.0
2830,216250.0
2831,193750.0
2832,176250.0
2833,296250.0
2834,203750.0
2835,163750.0
2836,223750.0
2837,181250.0
2838,121250.0
2839,156250.0
2840,323750.0
2841,213750.0
2842,256250.0
2843,136250.0
2844,116250.0
2845,123750.0
2846,163750.0
2847,323750.0
2848,141250.0
2849,216250.0
2850,223750.0
2851,138750.0
2852,146250.0
2853,138750.0
2854,141250.0
2855,186250.0
2856,138750.0
2857,213750.0
2858,323750.0
2859,128750.0
2860,128750.0
2861,238750.0
2862,216250.0
2863,108750.0
2864,216250.0
2865,141250.0
2866,131250.0
2867,323750.0
2868,108750.0
2869,91250.0
2870,138750.0
2871,201250.0
2872,91250.0
2873,91250.0
2874,116250.0
2875,91250.0
2876,138750.0
2877,238750.0
2878,108750.0
2879,158750.0
2880,91250.0
2881,141250.0
2882,276250.0
2883,108750.0
2884,238750.0
2885,116250.0
2886,156250.0
2887,91250.0
2888,146250.0
2889,91250.0
2890,108750.0
2891,141250.0
2892,91250.0
2893,143750.0
2894,118750.0
2895,276250.0
2896,276250.0
2897,276250.0
2898,143750.0
2899,201250.0
2900,136250.0
2901,128750.0
2902,143750.0
2903,138750.0
2904,203750.0
2905,201250.0
2906,143750.0
2907,141250.0
2908,178750.0
2909,143750.0
2910,83750.0
2911,138750.0
2912,276250.0
2913,141250.0
2914,83750.0
2915,83750.0
2916,141250.0
2917,178750.0
2918,161250.0
2919,276250.0
